argument,score
"An eye for an eye, if someone murdered my beloved among many others, he would deserve nothing but to kill himself for the crime.",0.012450188
"Children aged 10 to 17 in care are five times more likely than others to fall foul of the law, according to an independent study by the Prison Reform Trust.",0.720981744
an individual gives us his or her thought to develop an idea that will then be embedded in a book or song. this person should be able to benefit from his or her work.,0.083863371
"An MIT study has found that, on average, abused children are still better off when they are left in a biological home.",0.705012243
An organ-selling market would be easy to regulate and would protect vulnerable members of the market.,0.086955315
Organ trafficking could lead to the exploitation of vulnerable people for financial gain.,0.998015892
Organ trafficking can improve access to organs for the most deprived.,0.906412815
Organ trafficking would entice people to do everything in their power to sell organs when they need money for their next drug deal.,0.610642625
"A results study of 659 former foster children found that 20% were doing well as adults, but 54% had one or more mental health problems, 22% had experienced homelessness, and only 2% had a college degree.",0.992964329
A total ban would deprive young people of the necessary process.,0.486141647
a company owner should be allowed to make a lot of money,0.086770177
Raising children with one parent and not in an orphanage leads to children who are more socially adapted,0.951435307
"and God said husband and wife, multiple wives is a violation of the divine mandate",0.000887949
"And if we ban it, who will play the role of the child? It is only a decision of parent and child, the government should not interfere.",0.093054136
And who can reasonably say how many people displaced by drugs have recovered thanks to alternative treatment or medical advances?,0.435884456
"animals are kept in an artificial environment, which differ drastically in climate and natural vegetation, this is bad for the health of the animals.",0.982910844
Animals are often kept in zoos in poor condition and their freedom is curtailed.,0.973741794
"Animals belong in their own environment and must not be put behind bars for our own pleasure and contemplation, and the concept of the zoo should be abolished.",0.940715266
The animal can live comfortably in zoos compared to other animals that lose their homes as a result of human actions.,0.27682654
"Animals deserve to live in the wild, with access to large open spaces that are not available in a zoo.",0.996292084
Animals do not belong in cages and small areas where they cannot live naturally.,0.859221263
"Animals have a right, and we, as guardians of nature, have a duty towards them to protect them from this cruel and needle-like death.",0.999904805
Animal in a cage without freedom is simply wrong and a zoo should never exist.,0.889659153
Animals in the zoo are kept in a small space far from their original habitat.,0.703695816
"Animals in the zoo are often teased and stressed by humans, and these animals should be allowed to roam freely in their natural habitat.",0.97408789
Animals in the zoo are miserable and locked up.,0.358821513
Animals at the zoo were repeatedly found to be malnourished and maltreated.,0.874159037
Animals kept in captivity are often better cared for than animals in the wild. They receive better medical and dental treatment than many people and can live longer than in the wild.,0.999577677
"Animals must be free and unrestricted, zoos offer small enclosures and deny animals the chance to survive and thrive in their own habitat.",0.971609805
Animals must be able to move freely in their natural environment,0.571267303
Animals should be allowed to roam freely; they should not be kept in cages.,0.031666942
Animals should be able to live freely in their natural habitat and should not be kept in confined spaces to entertain people.,0.931832391
Animal should be able to move freely and let nature run its course,0.016813806
The animal should be in its environment and it is cruel to keep it in captivity,0.480519802
"Animals should not be kept in cages, but should be able to walk freely.",0.747913961
Animals would no longer be kept in captivity and could return to their natural habitat.,0.607727925
Another concern about plastic surgery is that it can be painful for patients like skin grafts.,0.117245145
Another party will only add to the gridlock we are already experiencing.,0.742716914
Another person might be able to make a concept work much better than the original person who came up with the idea.,0.13869683
Another positive aspect of the care system is ecological change.,0.004679332
"Any alternative medicine is dubious, because there is no evidence in Western medicine and its outcome could be useful, quite the opposite.",2.85e-05
"Any alternative medicine, such naturopathy, is valid if there is a chance of relieving the affected person of pain.",0.967463238
"Cosmetic surgery should be banned because it violates the natural appearance of the individual, especially in minors.",0.084184259
Any form of support for the education of the new generation is to ensure the continuous development of the nation.,0.506831181
"Everyone, regardless of age, has the right to decide what to do with their body.",0.00200952
Any form of punishment of the child is harassment and should be prohibited by law.,8.12e-06
Any means necessary to narrow down suspects should be used in trying to solve a crime.,0.353603165
"All methods that catch a criminal should be used, but do not provide protection for him.",0.536793148
Each murder should be classified as an isolated crime and should be on the criminal record.,0.407937505
"Any person who stays at home and looks after their child should be subsidised, parenting is a full-time job",0.809545916
Any prison system that uses torture is against US law and should be stopped.,0.962172517
"Any state or non-state actor that possesses nuclear weapons creates fear for other countries that push them to develop their own nuclear weapons, creating a cycle of development that can only be ended by abolition.",0.95375334
"Any statistical study and classification method that can improve detection rates and reduce crime is valid, no matter how ethically sensitive it may be.",0.916595252
"Any subsidy for after-school education is unnecessary, the right to access education ends at the age of 16, at which point people can finance their own adult choices",0.286631747
"Any subsidy would entail potentially harmful outside influence, with an agenda that could jeopardize the neutrality of the information presented.",0.833089976
"Any system that rewards parenthood is often abused by lower-income families, leading to more systemic and societal failure.",0.670556289
"Any kind of accessory to murder is murder, even if the person wants to die.",0.053008008
"Any use of nuclear weapons in war would lead to mutually assured destruction and probably the destruction of the entire planet, and much conventional warfare is preferable to this outcome.",0.998765583
"Any use of nuclear weapons violates international law of war because they indiscriminately kill civilians and cause long-term environmental damage, and since there is no legitimate use, we should abolish them.",0.95375334
Any weapon that can destroy the world should be eliminated,0.915566597
Any weapon powerful enough to destroy the entire planet is completely unnecessary.,0.977838183
"Anyone can edit the content, so it cannot be reliable to be correct",0.000416313
"Anyone can edit the site, so the accuracy of the information is not guaranteed.",0.476220764
"Anyone can edit Wikipedia, which sometimes cannot be the truth",0.015511034
"Anyone remotely acquainted with game theory knows that nuclear disarmament is unlikely, given the preference and risk of the actors; instead, we should focus our efforts on regulating the existing arsenal and stopping proliferation.",0.251071164
Anyone who is harassed by telemarketing can block this type of call without anyone having to prohibit all telemarketing,0.665494774
Anyone who commits a crime should be prosecuted,0.358688769
Anyone who helps end a life should be punished,0.844637517
Anyone who wishes to behave in a way that is not permitted in a safe space can leave the country.,0.000138621
"Anyone who wants to sell an organ would be fully aware of the risk involved, and in that case he should be allowed to make that decision.",0.149876874
Anyone with an aptitude for a necessary service profession should be encouraged to practise it.,0.154163447
"Everyone, regardless of age, should be able to make the decision to change their body through cosmetic surgery if they believe it will make them look or feel better.",0.886588784
Everything that has been invented should be our property.,0.005466017
Anything that could be harmful to human health and is not natural should be banned and restricted.,0.000109427
"Everything that is natural, provided by God for a couple to have a child, is right, and everything else should be forbidden.",6.27e-06
"Anything that brings relief, even if it resembles a placebo effect, can only be a good thing for those in need.",0.904168573
"Apart from what makes parents lazier, because they should give their child all the student money",0.000107361
Rapid exploration is essential to live on another planet,0.025502003
Approval of such an action will help people who cannot have a child naturally and will make them happy and successful.,0.002591872
Are we going to make a movie without a child at all? Banning child actors does not seem to make sense in this billion-dollar industry.,0.008448317
Doesn't subsidies open the door to manipulation of journalists and lead to media bias in favor of the government?,0.705202498
"The trap is a sneaky way of trapping not only criminals, but others who would not otherwise have committed a crime.",0.378912405
Weapons are very bad for society as a whole when they are in the hands of a bad person.,0.09379096
"Arm in hand with private individuals can lead to more violence in our society, and we should ban each of them.",0.945164915
Arms races resulting from the presence of nuclear weapons increase the risk of a state entrusting nuclear weapons to experienced military personnel and making it more difficult to detect them.,0.642283878
Art would probably be much better without intellectual property,0.026536261
"Articles on Wikipedia can be taken over by a few rogue accounts, which makes changes faster than the editorial team can delete them.",0.000795442
Artists and creative people must eat and earn money,0.000277849
"As a capitalist nation, we should embrace this form of economy and democracy, as it is the ideology on which our country is based.",0.263749314
"As a country, we are falling behind in the space exploration race because of financial constraints.",0.062614418
"As a last-ditch effort, the government should be allowed to cut programs and spending to stabilize the economy to avoid failure.",0.296622579
A nation we must prioritise over the majority and not focus on the small,0.370998974
"As a matter of principle, university admission and job offers should be based on people's qualifications and not on their gender and skin colour.",0.389771894
"a can effectively edit any Wikipedia page, subsidizing it would be nonsense.",0.137771946
"As automation increases, the traditional trade for which people are prepared through vocational training becomes rarer and is likely to generate long-term employment, and the government should not create incentives to pursue this career path.",0.690292756
"As the California-based Little Hoover Commission (1992) noted with regard to children placed in foster care, children can become harmless and even die while supposedly being protected by foster families.",0.860075576
"As employment becomes more specialized, people increasingly need not only university education, but also postgraduate training to remain competitive in the labor market.",0.144470444
"As far as this threat is directed to our country, racial profiling might be the only way to keep us safe from incoming threats from other parts of the world.",0.945547397
"a homeopathic medicine generally does not contain an active ingredient, it is probably completely harmless.",0.904505527
"a homeopathy is unregulated, it can be dangerous because no one really knows the quality, safety or efficacy of the product being sold.",0.789078565
a human creature sex is a natural and in our nature. Celibacy only leads to oppressed and unhappy people.,0.643651104
"As individuals, we have the right not to be involved in a thought process.",0.472552703
a) It could put an end to the black market trade in organs.,0.167240521
a it dove away with people continuously child so they can get the sex they want.,0.00043547
"a it has it negative side, this will also increase the delinquency of minor for organ trafficking and this is a very bad problem.",0.036994139
"a if it is temporary care, it may be difficult for the child to separate after he or she has connected with his or her foster parent",0.24981008
"a It is becoming more and more obvious that they are too dangerous to keep, they cause devastating destruction and could cause the end of the world in the wrong hand.",0.557001023
"a, it is the first choice for those seeking information, and it has difficulty surviving on donations alone.",0.207428438
Continued increases in life expectancy and healthy ageing mean that compulsory retirement no longer makes sense.,0.773906668
"If all parties agree, there should be no problem",0.033973209
"If all parties are willing, then polygamy should be legal",0.037260821
"a long chicken is properly supervised, why should they not be allowed to participate in the acting?",2.38e-05
"As long as a child actor is protected and monitored, his participation in the acting industry should be allowed.",0.884550505
"As long as the death penalty is maintained, it confirms that our society is based on violence and that violence and brute force are being dissolved, a mindset that perpetuates the cycle of violence and does not allow it to escape.",0.962793617
a long a it doe not harm anyone it should not be forbidden,0.028020198
'For a long time it doesn't interfere with their schooling and they are well cared for I don't see a problem.,0.542293157
It has long been fair and impartial.,0.000726211
"a long a it is regulated so that it is sustainable, there is no reason for u not to harvest the abundance of oceans.",0.762982705
"As long as there are nuclear weapons, people will confuse rocket-like objects in the sky with nuclear weapons, which cause massive public terror, which is very bad for the state and individuals.",0.021314653
"If a long-range nuclear weapon exists, the whole world must worry about whether the nation decides to fire it at another, or whether terrorists bring it under their control and cause a catastrophe.",0.616375958
"a long-time parade participant is peaceful and does not force other people to adhere to their lifestyle, they should be allowed to hold a parade for whatever they want.",0.903779715
"a long protection exists to take care of vulnerable young people, a child actor can only be a fulfilled and respected elder",0.938198438
"If a long rule for the protection of the child is followed, this should be allowed. You have the possibility to save money for a head start in adulthood.",0.773937001
