argument,score
"It is a process that ensures that the person we are suspicious of is the real perpetrator, so it should be legalised.",0.881922419
"It's the right decision for every individual who chooses celibacy, so I don't think it should be abandoned because of demand.",0.460044568
It is a racist policy and should play no part in a civilised society.,0.944384724
"It is a prerequisite for Christianity and any religion that governs it, and must be respected.",0.977281253
It is a ridiculous idea that language should be changed to accommodate a small group of people who cannot decide which gender they want to be.,0.002204302
It is a simplified way of finding people whose criminal behaviour often remains under the radar for a very long time.,0.92815827
It is a symbol of our country and important and should be protected.,0.450982797
"It is a symbol that many have died to protect it, and out of respect it should be made illegal.",0.915701093
"it is a threat to traditional marriage. if polygamy becomes legal, what other kind of change can be added to marriage practice?",0.011751476
It's a total waste of money that could be better spent here,0.254194768
It is a treacherous act by terrorists,0.297472151
"It is a useful site, but no need to subsidize Wikipedia. The site can get by with private funds, as has been the case throughout the year, and besides, the government has a much more important need, such as to subsidize health care.",0.353342626
It is a legitimate protest and is supported by our Constitution.,0.377197898
"It is a valuable resource, so a subsidy would help by allowing the site to produce and edit higher quality articles.",0.971487068
"It is a very wide-ranging trade in which everyone can decide for themselves what they eat, but it does not prevent the misuse of food.",5.87e-05
It's a viable option to catch a criminal,0.297526405
It is a violation of a person's right to force them to take part in an election if they do not wish to do so.,0.826679953
It's a violation of privacy and a nuisance.,0.030412732
It is a vow that there is a long tradition in the Church and should not be changed,0.618196611
"It is a waste of resources. Instead, we should develop more environmentally friendly cars.",0.3721609
It is a waste of government time and resources to prosecute crimes that would not have happened without their encouragement.,0.875964744
it is against certain religious beliefs and can be considered immoral,0.330848311
It is contrary to nature and could upset the balance of the population.,0.955086152
It is an act of great emotional relevance and should be banned in addition to humiliating the country.,0.276702003
It is an American's right to freedom to burn the flag to express his displeasure once again - a country that continues to show disrespect to its own people.,0.665069517
It is an easy meal and no one has to waste cooking for themselves.,0.08849485
It is an effective and non-violent way to motivate repressive regimes to change their policies.,0.858233047
"It's an effective deterrent, it's not abuse, a slap on the wrist is an effective way to teach your child that it's up to parents to judge how best to raise their child.",0.002062251
It is an effective method of lead generation and qualification for marketing.,0.05407944
it is an excellent resource that should be supported,0.381295828
It is an ideal place to house some of the world's most dangerous terrorists.,0.17593205
It's an illegal way for the police to charge enemies,0.052614381
This is an important constitutional amendment that is close to the hearts of many people.,7.76e-05
it is an important deterrent when it is known to be used,0.110929708
"It is an individual right to decide which medical treatment is best for them, even if it is harmful.",0.929709458
"It is an inhumane practice to allow the commercialisation of organs, it is an immoral act",0.72206587
"It is an insidious ideology that leads people to connect with others on the basis of arbitrary characteristics and leads to the exploitation of groupthink in order to establish tyranny of the few, using the support of the many.",0.77569688
It's an invasion of privacy to call someone cold,0.349273944
"It is an offensive and unnecessary action, freedom of speech can be exercised with actual speech",0.999674955
It is an opportunity to increase efficiency.,0.010100618
It is an unfair practice that works by misleading someone.,0.057177246
It is an unnatural act that must be eradicated because it is not natural,0.01199843
It is an unnecessary vow that is often broken anyway.,0.013060238
It is annoying and an invasion of privacy. Most telemarketers are scammers.,0.781494334
it is annoying and violates people's privacy,0.997060483
"It is archaic and barbaric, it is state-sanctioned murder.",0.628486668
"It is a person's right not to vote for one person, but to vote for them.",0.873974656
"it is advantageous for the company to bring in fresh faces and new ideas, so that the company does not stagnate",0.816754396
It is better for a child to be in a home where a family lives,0.029058701
It is better for children to live where there is a family to look after them.,0.042501391
"It is better for the child to stay with its biological parent, care confuses the child and drives it away from the parent it should be with.",0.849097901
It is better not to vote at all than to vote for someone in whom you do not believe.,0.8457294
It's better than leaving children homeless.,0.076834602
"It is better to be in a loving family home than in an institution, even if it is temporary.",0.931573209
"It is better to promote urbanization, as it damages the landscape, wildlife and open spaces.",0.000538872
It is better to abide by the law than someone's opinion.,0.121517048
It is better to kill an unwanted sex baby before it is born than to neglect it as a child,0.064332625
"It is better never to be born than to be born to parents who do not want you, so we should legalise sex selection.",0.857435941
"It is better to retain the death penalty, because in the long term, imprisoning people for the most serious crime is not a sensible use of public funds, especially in the case of a life sentence.",0.811802209
"It is biased to subsidise men, not women. Once again, women are paid less.",0.09151487
It borders on racism to use racial profiling.,0.963761784
It is completely unethical to buy or sell human organs and should under no circumstances be legalised.,0.847254268
it is completely unfair that the manager is paid a thousand times more than her employee,0.777161893
"It is constitutional, and therefore legal, to carry weapons, and in addition to the growing insecurity, we support the use of them.",0.468211058
It costs taxpayers millions of dollars to keep it open.,0.853456346
It is criminal to desecrate the flag,0.01909101
"It is cruel and inhumane to keep animals in cages and zoos where they are not as well off as they are in their own environment, leading to an earlier death.",0.020337836
It's cruel and really unnecessary.,0.195286151
It is cruel and selfish to keep animals in check just to exhibit them for human profit and amusement.,0.930879719
It is cruel to keep animals in captivity,0.880970548
"It is dangerous for minors to undergo plastic surgery, and possibly child abuse.",0.116297292
It's dangerous to have a community where so many people have deadly weapons,0.99953477
Especially for the father it is difficult to spend time at home with the child,0.49916009
It is difficult to distinguish between a good homeopathic doctor and a quack.,8.06e-05
"It's hard to get a job without a degree these days, so students need help with paying to get one.",0.979976242
"It is discriminatory to use Racial Profiling, which in turn alienates those who benefit from this type of profiling.",0.873476995
It is discriminatory and wrong and should be illegal,0.079935496
it is disgusting and nothing good will come out of it,5.91e-05
it is disrespectful and could offend people,0.01370651
"It is disrespectful to people who have served our country to burn the flag, it should be banned",0.860948458
it is disrespectful to your country,0.794229522
"It is easier to become a criminal if authority can narrow down the ethnicity of the person to be sought, along with other distinguishing features.",0.826701582
"It is easy for strong countries like the US to push for the abolition of nuclear weapons, but smaller and weaker countries need the nuclear threat to stay safe from stronger enemies.",0.512446221
"It is easy to assume that regular medicine is the right way for everyone, but despite all the regulations and tests, there are still errors and side effects that some people rightly want to avoid.",0.000174282
It is entirely up to the consumer to make an informed decision and choice about the food he or she consumes.,0.532459651
"It is vital that the news is reported impartially. If journalists do not have to raise money by inventing or making something more sensational in order to sell advertising, we get a truer picture of the news.",0.001143343
It is vital that citizens are free to wear their arms to protect themselves from crime,0.092796755
"It is vital that the father can stay at home to care for the child, and the state should pay for it.",0.037568519
"It is vital that people realise that the whole world is diverse. By promoting this parade, we are showing the world that you must be proud of who you are, regardless of gender or orientation.",0.97627717
It is vital that people who strive for invention reap the rewards without their idea being stolen.,0.435872556
"It is vital that the country is pushed back into the background, and this can only be achieved by adopting an austerity regime.",0.081535197
"It is vital that there is a mix of older and younger people in the economy, and compulsory retirement keeps the workforce fresh.",0.72821799
"It is estimated that the economic value of every dollar spent on the space exploration program is $8 to $10, making it a very solid investment that advances technology, science, and medicine.",0.931587774
"It is everyone's right to say what they want, and a safe space creates an environment that enables them to do so.",0.621846608
"it is the right of all to plastic surgery those who want it, including children, should have access",0.658009422
It is the national duty of everyone at least to participate in elections,0.15558035
"It is the right of everyone to choose whether they want to vote or not, and a decision not to vote can only be a significant cross made by someone else with the name of a candidate.",0.000785638
Obtaining the stem cell needed for research is expensive and not easy.,0.136152498
"It is much better to house dangerous terrorists outside the united state, and Guantanamo Bay is the perfect place for that, so we have to keep it open.",0.961525492
"It is practiced anyway, so it is up to us to create a safe regulated environment for workers.",0.858246113
It is good because it is an alternative and sometimes the placebo effect can cure diseases.,0.102635466
"it is good to get into business with everyone in order to try to maintain good relationships,",3.01e-05
It is good to invest in space technology in order to explore and know a source of technological development.,0.079248244
"It is gross, immoral and unethical to conduct this research",0.009235543
